id,title,rating,uri,年份,地区,类型,主演
36790513,过家家,6.6,douban://douban.com/movie/36790513,2026,中国大陆,剧情,李太言
34825559,神奇4侠：初露锋芒,5.8,douban://douban.com/movie/34825559,2025,英国 美国 加拿大 新西兰,动作,马特·沙克曼
34825559,神奇4侠：初露锋芒,5.8,douban://douban.com/movie/34825559,2025,英国 美国 加拿大 新西兰,科幻,马特·沙克曼
34825559,神奇4侠：初露锋芒,5.8,douban://douban.com/movie/34825559,2025,英国 美国 加拿大 新西兰,冒险,马特·沙克曼
36828567,点爱成金,7.7,douban://douban.com/movie/36828567,2025,美国,剧情,蕾琪儿·戈登堡
36828567,点爱成金,7.7,douban://douban.com/movie/36828567,2025,美国,传记,蕾琪儿·戈登堡
36728357,新凯旋门,7.5,douban://douban.com/movie/36728357,2025,法国 丹麦,剧情,史蒂芬·德穆斯提耶
36728357,新凯旋门,7.5,douban://douban.com/movie/36728357,2025,法国 丹麦,传记,史蒂芬·德穆斯提耶
36728357,新凯旋门,7.5,douban://douban.com/movie/36728357,2025,法国 丹麦,历史,史蒂芬·德穆斯提耶
36764944,屋顶人,7.1,douban://douban.com/movie/36764944,2025,美国,剧情,德里克·斯安弗朗斯
36764944,屋顶人,7.1,douban://douban.com/movie/36764944,2025,美国,犯罪,德里克·斯安弗朗斯
36679932,纽伦堡,7.3,douban://douban.com/movie/36679932,2025,美国 匈牙利,剧情,詹姆斯·范德比尔特
36679932,纽伦堡,7.3,douban://douban.com/movie/36679932,2025,美国 匈牙利,惊悚,詹姆斯·范德比尔特
36679932,纽伦堡,7.3,douban://douban.com/movie/36679932,2025,美国 匈牙利,历史,詹姆斯·范德比尔特
36942731,普通的孩子,7.7,douban://douban.com/movie/36942731,2025,日本,剧情,吴美保
36942731,普通的孩子,7.7,douban://douban.com/movie/36942731,2025,日本,儿童,吴美保
36289419,聊斋：兰若寺,6.7,douban://douban.com/movie/36289419,2025,中国大陆,剧情,崔月梅 刘源 谢君伟 邹靖 黄鹤宇 刘一林
36289419,聊斋：兰若寺,6.7,douban://douban.com/movie/36289419,2025,中国大陆,喜剧,崔月梅 刘源 谢君伟 邹靖 黄鹤宇 刘一林
36289419,聊斋：兰若寺,6.7,douban://douban.com/movie/36289419,2025,中国大陆,动画,崔月梅 刘源 谢君伟 邹靖 黄鹤宇 刘一林
36289419,聊斋：兰若寺,6.7,douban://douban.com/movie/36289419,2025,中国大陆,奇幻,崔月梅 刘源 谢君伟 邹靖 黄鹤宇 刘一林
36522427,奇遇,6.9,douban://douban.com/movie/36522427,2025,中国大陆,喜剧,马多
36799751,从前的光景,7.8,douban://douban.com/movie/36799751,2025,法国,剧情,塞德里克·克拉皮斯
36799751,从前的光景,7.8,douban://douban.com/movie/36799751,2025,法国,喜剧,塞德里克·克拉皮斯
36799751,从前的光景,7.8,douban://douban.com/movie/36799751,2025,法国,爱情,塞德里克·克拉皮斯
36206660,是的,7.2,douban://douban.com/movie/36206660,2025,法国 塞浦路斯 德国 以色列,剧情,那达夫·拉皮德
37037600,主谋,6.6,douban://douban.com/movie/37037600,2025,美国 英国,犯罪,凯莉·莱卡特
36389635,海绵宝宝：深海大冒险,6.7,douban://douban.com/movie/36389635,2025,美国,喜剧,德里克·德莱蒙
36389635,海绵宝宝：深海大冒险,6.7,douban://douban.com/movie/36389635,2025,美国,动画,德里克·德莱蒙
36389635,海绵宝宝：深海大冒险,6.7,douban://douban.com/movie/36389635,2025,美国,奇幻,德里克·德莱蒙
36389635,海绵宝宝：深海大冒险,6.7,douban://douban.com/movie/36389635,2025,美国,冒险,德里克·德莱蒙
36575268,朝圣,7.0,douban://douban.com/movie/36575268,2025,西班牙 德国,剧情,卡拉·西蒙
36575268,朝圣,7.0,douban://douban.com/movie/36575268,2025,西班牙 德国,爱情,卡拉·西蒙
36575268,朝圣,7.0,douban://douban.com/movie/36575268,2025,西班牙 德国,传记,卡拉·西蒙
35750086,维珍朋克：发条女孩,7.3,douban://douban.com/movie/35750086,2025,日本,动作,梅津泰臣
35750086,维珍朋克：发条女孩,7.3,douban://douban.com/movie/35750086,2025,日本,科幻,梅津泰臣
35750086,维珍朋克：发条女孩,7.3,douban://douban.com/movie/35750086,2025,日本,动画,梅津泰臣
36877556,阿尔法,6.1,douban://douban.com/movie/36877556,2025,法国 比利时,剧情,朱利亚·迪库诺
36090458,地球特派员,6.8,douban://douban.com/movie/36090458,2025,美国,剧情,玛德琳·莎拉菲安 石之予 阿德里安·莫利纳
36090458,地球特派员,6.8,douban://douban.com/movie/36090458,2025,美国,喜剧,玛德琳·莎拉菲安 石之予 阿德里安·莫利纳
36090458,地球特派员,6.8,douban://douban.com/movie/36090458,2025,美国,科幻,玛德琳·莎拉菲安 石之予 阿德里安·莫利纳
36090458,地球特派员,6.8,douban://douban.com/movie/36090458,2025,美国,动画,玛德琳·莎拉菲安 石之予 阿德里安·莫利纳
36090458,地球特派员,6.8,douban://douban.com/movie/36090458,2025,美国,家庭,玛德琳·莎拉菲安 石之予 阿德里安·莫利纳
36090458,地球特派员,6.8,douban://douban.com/movie/36090458,2025,美国,奇幻,玛德琳·莎拉菲安 石之予 阿德里安·莫利纳
36090458,地球特派员,6.8,douban://douban.com/movie/36090458,2025,美国,冒险,玛德琳·莎拉菲安 石之予 阿德里安·莫利纳
36217796,梅根2.0,6.6,douban://douban.com/movie/36217796,2025,美国 新西兰 加拿大,动作,杰拉德·约翰斯通
36217796,梅根2.0,6.6,douban://douban.com/movie/36217796,2025,美国 新西兰 加拿大,科幻,杰拉德·约翰斯通
36217796,梅根2.0,6.6,douban://douban.com/movie/36217796,2025,美国 新西兰 加拿大,惊悚,杰拉德·约翰斯通
36217796,梅根2.0,6.6,douban://douban.com/movie/36217796,2025,美国 新西兰 加拿大,恐怖,杰拉德·约翰斯通
36368568,我当你兄弟,6.2,douban://douban.com/movie/36368568,2026,美国,喜剧,本大卫·格拉宾斯基
36368568,我当你兄弟,6.2,douban://douban.com/movie/36368568,2026,美国,动作,本大卫·格拉宾斯基
36368568,我当你兄弟,6.2,douban://douban.com/movie/36368568,2026,美国,犯罪,本大卫·格拉宾斯基
36872972,恩佐,7.1,douban://douban.com/movie/36872972,2025,法国 意大利 比利时,剧情,罗宾·坎皮略
36872972,恩佐,7.1,douban://douban.com/movie/36872972,2025,法国 意大利 比利时,同性,罗宾·坎皮略
36749535,恶徒,6.9,douban://douban.com/movie/36749535,2025,波兰 英国,剧情,扬·科马萨
36749535,恶徒,6.9,douban://douban.com/movie/36749535,2025,波兰 英国,悬疑,扬·科马萨
36749535,恶徒,6.9,douban://douban.com/movie/36749535,2025,波兰 英国,惊悚,扬·科马萨
36749535,恶徒,6.9,douban://douban.com/movie/36749535,2025,波兰 英国,恐怖,扬·科马萨
36749535,恶徒,6.9,douban://douban.com/movie/36749535,2025,波兰 英国,犯罪,扬·科马萨
37134618,爆水管,5.7,douban://douban.com/movie/37134618,2026,中国大陆,喜剧,周涤啡
37134618,爆水管,5.7,douban://douban.com/movie/37134618,2026,中国大陆,犯罪,周涤啡
35382381,刺杀小说家2,5.8,douban://douban.com/movie/35382381,2025,中国大陆,动作,路阳
35382381,刺杀小说家2,5.8,douban://douban.com/movie/35382381,2025,中国大陆,奇幻,路阳
36531164,废世界,7.2,douban://douban.com/movie/36531164,2025,日本,科幻,堀贵秀
36531164,废世界,7.2,douban://douban.com/movie/36531164,2025,日本,动画,堀贵秀
36531164,废世界,7.2,douban://douban.com/movie/36531164,2025,日本,奇幻,堀贵秀
36531164,废世界,7.2,douban://douban.com/movie/36531164,2025,日本,冒险,堀贵秀
36176467,小人物2,6.2,douban://douban.com/movie/36176467,2025,美国 加拿大,喜剧,提莫·塔哈亚托
36176467,小人物2,6.2,douban://douban.com/movie/36176467,2025,美国 加拿大,动作,提莫·塔哈亚托
36176467,小人物2,6.2,douban://douban.com/movie/36176467,2025,美国 加拿大,惊悚,提莫·塔哈亚托
36176467,小人物2,6.2,douban://douban.com/movie/36176467,2025,美国 加拿大,犯罪,提莫·塔哈亚托
36830173,三国的星空第一部,7.0,douban://douban.com/movie/36830173,2025,中国大陆,动画,于孟 袁原
36830173,三国的星空第一部,7.0,douban://douban.com/movie/36830173,2025,中国大陆,历史,于孟 袁原
36523156,金童,6.1,douban://douban.com/movie/36523156,2025,中国香港,剧情,陈维冠
36208089,7天,5.9,douban://douban.com/movie/36208089,2025,中国大陆,剧情,邱玉洁
36208089,7天,5.9,douban://douban.com/movie/36208089,2025,中国大陆,爱情,邱玉洁
36207392,浪浪人生,6.1,douban://douban.com/movie/36207392,2025,中国大陆,剧情,马林
36207392,浪浪人生,6.1,douban://douban.com/movie/36207392,2025,中国大陆,喜剧,马林
36207392,浪浪人生,6.1,douban://douban.com/movie/36207392,2025,中国大陆,家庭,马林
36073533,匿杀,5.5,douban://douban.com/movie/36073533,2025,中国大陆,悬疑,柯汶利
36073533,匿杀,5.5,douban://douban.com/movie/36073533,2025,中国大陆,犯罪,柯汶利
36576305,女孩不平凡,7.2,douban://douban.com/movie/36576305,2025,中国台湾 中国澳门 中国香港 泰国,剧情,徐欣羨
36576305,女孩不平凡,7.2,douban://douban.com/movie/36576305,2025,中国台湾 中国澳门 中国香港 泰国,爱情,徐欣羨
36576305,女孩不平凡,7.2,douban://douban.com/movie/36576305,2025,中国台湾 中国澳门 中国香港 泰国,同性,徐欣羨
35270404,死亡竞走,5.4,douban://douban.com/movie/35270404,2025,美国 加拿大,惊悚,弗朗西斯·劳伦斯
35270404,死亡竞走,5.4,douban://douban.com/movie/35270404,2025,美国 加拿大,恐怖,弗朗西斯·劳伦斯
37155129,近畿怪谈,6.4,douban://douban.com/movie/37155129,2025,日本,恐怖,白石晃士
37331289,笑刃荒途,7.2,douban://douban.com/movie/37331289,2025,法国 葡萄牙 巴西 罗马尼亚,剧情,佩德罗·皮诺
37331289,笑刃荒途,7.2,douban://douban.com/movie/37331289,2025,法国 葡萄牙 巴西 罗马尼亚,同性,佩德罗·皮诺
37309944,麦哲伦,6.3,douban://douban.com/movie/37309944,2025,西班牙 葡萄牙 菲律宾,剧情,拉夫·迪亚兹
37309944,麦哲伦,6.3,douban://douban.com/movie/37309944,2025,西班牙 葡萄牙 菲律宾,传记,拉夫·迪亚兹
37309944,麦哲伦,6.3,douban://douban.com/movie/37309944,2025,西班牙 葡萄牙 菲律宾,历史,拉夫·迪亚兹
36821362,风中的洛朗,6.7,douban://douban.com/movie/36821362,2025,法国,剧情,安东·巴列吉安 莱奥·库蒂尔 马泰奥·厄斯塔洪
36752985,下一个台风,6.9,douban://douban.com/movie/36752985,2025,中国大陆,剧情,李玉
35202820,柔似蜜,6.6,douban://douban.com/movie/35202820,2025,美国,剧情,林文德
36743767,侏罗纪世界：重生,5.7,douban://douban.com/movie/36743767,2025,美国,动作,加里斯·爱德华斯
36743767,侏罗纪世界：重生,5.7,douban://douban.com/movie/36743767,2025,美国,科幻,加里斯·爱德华斯
36743767,侏罗纪世界：重生,5.7,douban://douban.com/movie/36743767,2025,美国,惊悚,加里斯·爱德华斯
36743767,侏罗纪世界：重生,5.7,douban://douban.com/movie/36743767,2025,美国,冒险,加里斯·爱德华斯
30429388,死神来了：血脉诅咒,6.9,douban://douban.com/movie/30429388,2025,美国,惊悚,亚当·B·斯坦 扎克·利波夫斯基
30429388,死神来了：血脉诅咒,6.9,douban://douban.com/movie/30429388,2025,美国,恐怖,亚当·B·斯坦 扎克·利波夫斯基
36296619,志愿军：浴血和平,7.1,douban://douban.com/movie/36296619,2025,中国大陆,剧情,陈凯歌
36296619,志愿军：浴血和平,7.1,douban://douban.com/movie/36296619,2025,中国大陆,历史,陈凯歌
36296619,志愿军：浴血和平,7.1,douban://douban.com/movie/36296619,2025,中国大陆,战争,陈凯歌
37130746,十项舞蹈,6.8,douban://douban.com/movie/37130746,2025,日本,爱情,大友启史
37130746,十项舞蹈,6.8,douban://douban.com/movie/37130746,2025,日本,同性,大友启史
36614680,索命哨,5.4,douban://douban.com/movie/36614680,2025,加拿大 爱尔兰,恐怖,科林·哈迪
36597093,奇遇,6.4,douban://douban.com/movie/36597093,2025,法国,剧情,索菲·勒图讷尔
36597093,奇遇,6.4,douban://douban.com/movie/36597093,2025,法国,喜剧,索菲·勒图讷尔
36171586,谁想当老大,6.1,douban://douban.com/movie/36171586,2025,韩国,喜剧,罗喜灿
36171586,谁想当老大,6.1,douban://douban.com/movie/36171586,2025,韩国,动作,罗喜灿
30246476,创：战神,6.1,douban://douban.com/movie/30246476,2025,美国,动作,乔阿吉姆·罗恩尼
30246476,创：战神,6.1,douban://douban.com/movie/30246476,2025,美国,科幻,乔阿吉姆·罗恩尼
30246476,创：战神,6.1,douban://douban.com/movie/30246476,2025,美国,冒险,乔阿吉姆·罗恩尼
36117593,机动战士高达 闪光的哈萨维 喀耳刻的魔女,8.2,douban://douban.com/movie/36117593,2026,日本,剧情,村濑修功
36117593,机动战士高达 闪光的哈萨维 喀耳刻的魔女,8.2,douban://douban.com/movie/36117593,2026,日本,科幻,村濑修功
36117593,机动战士高达 闪光的哈萨维 喀耳刻的魔女,8.2,douban://douban.com/movie/36117593,2026,日本,动画,村濑修功
36117593,机动战士高达 闪光的哈萨维 喀耳刻的魔女,8.2,douban://douban.com/movie/36117593,2026,日本,战争,村濑修功
26335563,孔雀舞曲,6.9,douban://douban.com/movie/26335563,2026,韩国,剧情,李忠弼
37249349,鬼市,5.3,douban://douban.com/movie/37249349,2025,韩国,惊悚,洪元基
37249349,鬼市,5.3,douban://douban.com/movie/37249349,2025,韩国,恐怖,洪元基
36416363,最后的维京人,7.1,douban://douban.com/movie/36416363,2025,丹麦,剧情,安诺斯·托马斯·延森
36416363,最后的维京人,7.1,douban://douban.com/movie/36416363,2025,丹麦,喜剧,安诺斯·托马斯·延森
37107803,捏造,6.7,douban://douban.com/movie/37107803,2025,日本,剧情,三池崇史
37107803,捏造,6.7,douban://douban.com/movie/37107803,2025,日本,惊悚,三池崇史
37107803,捏造,6.7,douban://douban.com/movie/37107803,2025,日本,犯罪,三池崇史
36767890,周四推理俱乐部,6.8,douban://douban.com/movie/36767890,2025,美国 英国,喜剧,克里斯·哥伦布
36767890,周四推理俱乐部,6.8,douban://douban.com/movie/36767890,2025,美国 英国,悬疑,克里斯·哥伦布
36767890,周四推理俱乐部,6.8,douban://douban.com/movie/36767890,2025,美国 英国,惊悚,克里斯·哥伦布
36767890,周四推理俱乐部,6.8,douban://douban.com/movie/36767890,2025,美国 英国,犯罪,克里斯·哥伦布
36621696,黑色电话2,6.0,douban://douban.com/movie/36621696,2025,美国 加拿大,恐怖,斯科特·德瑞克森
36779171,偷天盗日,6.0,douban://douban.com/movie/36779171,2025,美国,惊悚,达伦·阿伦诺夫斯基
36779171,偷天盗日,6.0,douban://douban.com/movie/36779171,2025,美国,犯罪,达伦·阿伦诺夫斯基
37232669,杀戮轮回,5.8,douban://douban.com/movie/37232669,2025,日本,动作,秋本贤一郎 中村幸憲
37232669,杀戮轮回,5.8,douban://douban.com/movie/37232669,2025,日本,科幻,秋本贤一郎 中村幸憲
37232669,杀戮轮回,5.8,douban://douban.com/movie/37232669,2025,日本,动画,秋本贤一郎 中村幸憲
37232669,杀戮轮回,5.8,douban://douban.com/movie/37232669,2025,日本,战争,秋本贤一郎 中村幸憲
36900800,马拉加街夕阳红,7.6,douban://douban.com/movie/36900800,2025,西班牙 法国 德国 比利时 摩洛哥,剧情,玛丽亚姆·图扎尼
34807062,疾速追杀：芭蕾杀姬,6.9,douban://douban.com/movie/34807062,2025,美国 匈牙利,动作,伦·怀斯曼
34807062,疾速追杀：芭蕾杀姬,6.9,douban://douban.com/movie/34807062,2025,美国 匈牙利,惊悚,伦·怀斯曼
36208896,火拼,6.0,douban://douban.com/movie/36208896,2026,中国香港 中国大陆,动作,吴家伟
36208896,火拼,6.0,douban://douban.com/movie/36208896,2026,中国香港 中国大陆,犯罪,吴家伟
37155367,安·李的遗嘱,6.0,douban://douban.com/movie/37155367,2025,英国,剧情,莫娜·法斯特欧德
37155367,安·李的遗嘱,6.0,douban://douban.com/movie/37155367,2025,英国,歌舞,莫娜·法斯特欧德
37155367,安·李的遗嘱,6.0,douban://douban.com/movie/37155367,2025,英国,历史,莫娜·法斯特欧德
37168695,草莓月亮,7.3,douban://douban.com/movie/37168695,2025,日本,剧情,酒井麻衣
37168695,草莓月亮,7.3,douban://douban.com/movie/37168695,2025,日本,爱情,酒井麻衣
36188176,超人,6.3,douban://douban.com/movie/36188176,2025,美国,动作,詹姆斯·古恩
36188176,超人,6.3,douban://douban.com/movie/36188176,2025,美国,科幻,詹姆斯·古恩
36188176,超人,6.3,douban://douban.com/movie/36188176,2025,美国,奇幻,詹姆斯·古恩
36188176,超人,6.3,douban://douban.com/movie/36188176,2025,美国,冒险,詹姆斯·古恩
36904780,真理与背叛,7.3,douban://douban.com/movie/36904780,2025,立陶宛 美国,剧情,马特·惠特可
36904780,真理与背叛,7.3,douban://douban.com/movie/36904780,2025,立陶宛 美国,惊悚,马特·惠特可
36904780,真理与背叛,7.3,douban://douban.com/movie/36904780,2025,立陶宛 美国,历史,马特·惠特可
35373284,悬崖绝壁,6.0,douban://douban.com/movie/35373284,2026,美国,剧情,弗兰克·E.弗劳尔斯
35373284,悬崖绝壁,6.0,douban://douban.com/movie/35373284,2026,美国,动作,弗兰克·E.弗劳尔斯
35373284,悬崖绝壁,6.0,douban://douban.com/movie/35373284,2026,美国,历史,弗兰克·E.弗劳尔斯
35373284,悬崖绝壁,6.0,douban://douban.com/movie/35373284,2026,美国,冒险,弗兰克·E.弗劳尔斯
36883048,危险动物,6.2,douban://douban.com/movie/36883048,2025,澳大利亚 美国 加拿大,惊悚,肖恩·伯恩
36883048,危险动物,6.2,douban://douban.com/movie/36883048,2025,澳大利亚 美国 加拿大,恐怖,肖恩·伯恩
37445715,欣德·拉贾布之声,6.8,douban://douban.com/movie/37445715,2025,突尼斯 法国 英国 沙特阿拉伯 美国 意大利 塞浦路斯,剧情,考塞尔·本·哈尼耶
37303803,欢乐岁月,7.2,douban://douban.com/movie/37303803,2025,美国,歌舞,玛丽亚·弗里德曼
37427493,熊出没·年年有熊,6.5,douban://douban.com/movie/37427493,2026,中国大陆,喜剧,林汇达
37427493,熊出没·年年有熊,6.5,douban://douban.com/movie/37427493,2026,中国大陆,动画,林汇达
37427493,熊出没·年年有熊,6.5,douban://douban.com/movie/37427493,2026,中国大陆,奇幻,林汇达
36795366,猛虎末路,6.7,douban://douban.com/movie/36795366,2025,德国,剧情,丹尼斯·甘塞尔
36795366,猛虎末路,6.7,douban://douban.com/movie/36795366,2025,德国,动作,丹尼斯·甘塞尔
36795366,猛虎末路,6.7,douban://douban.com/movie/36795366,2025,德国,历史,丹尼斯·甘塞尔
36795366,猛虎末路,6.7,douban://douban.com/movie/36795366,2025,德国,战争,丹尼斯·甘塞尔
36399215,13个日夜,6.3,douban://douban.com/movie/36399215,2025,法国 比利时,动作,马丁·布尔布隆
36399215,13个日夜,6.3,douban://douban.com/movie/36399215,2025,法国 比利时,战争,马丁·布尔布隆
36657639,雷诺阿,6.7,douban://douban.com/movie/36657639,2025,日本 法国 新加坡 菲律宾 印度尼西亚 卡塔尔,剧情,早川千绘
35268569,爱丁顿,6.6,douban://douban.com/movie/35268569,2025,美国 芬兰,剧情,阿里·艾斯特
35268569,爱丁顿,6.6,douban://douban.com/movie/35268569,2025,美国 芬兰,喜剧,阿里·艾斯特
35268569,爱丁顿,6.6,douban://douban.com/movie/35268569,2025,美国 芬兰,西部,阿里·艾斯特
37032137,特工迷阵,5.8,douban://douban.com/movie/37032137,2026,新西兰 美国,喜剧,安杰尔·曼纽尔·索托
37032137,特工迷阵,5.8,douban://douban.com/movie/37032137,2026,新西兰 美国,动作,安杰尔·曼纽尔·索托
37032137,特工迷阵,5.8,douban://douban.com/movie/37032137,2026,新西兰 美国,悬疑,安杰尔·曼纽尔·索托
37032137,特工迷阵,5.8,douban://douban.com/movie/37032137,2026,新西兰 美国,犯罪,安杰尔·曼纽尔·索托
35351910,超异能特攻,6.2,douban://douban.com/movie/35351910,2025,韩国,喜剧,姜炯哲
35351910,超异能特攻,6.2,douban://douban.com/movie/35351910,2025,韩国,动作,姜炯哲
35351910,超异能特攻,6.2,douban://douban.com/movie/35351910,2025,韩国,奇幻,姜炯哲
35351910,超异能特攻,6.2,douban://douban.com/movie/35351910,2025,韩国,冒险,姜炯哲
37493412,妄人妄途,7.3,douban://douban.com/movie/37493412,2025,印度,剧情,苏迪希斯·桑卡尔
37493412,妄人妄途,7.3,douban://douban.com/movie/37493412,2025,印度,喜剧,苏迪希斯·桑卡尔
37493412,妄人妄途,7.3,douban://douban.com/movie/37493412,2025,印度,惊悚,苏迪希斯·桑卡尔
35332339,弗拉明戈的神秘眼神,7.1,douban://douban.com/movie/35332339,2025,法国 智利 德国 西班牙 比利时,剧情,迭戈·塞斯佩德斯
35332339,弗拉明戈的神秘眼神,7.1,douban://douban.com/movie/35332339,2025,法国 智利 德国 西班牙 比利时,同性,迭戈·塞斯佩德斯
36340236,盛夏假期遇见爱,6.5,douban://douban.com/movie/36340236,2026,美国,爱情,布雷特·海利
36116692,眨眼之间,6.6,douban://douban.com/movie/36116692,2026,美国,剧情,安德鲁·斯坦顿
36116692,眨眼之间,6.6,douban://douban.com/movie/36116692,2026,美国,科幻,安德鲁·斯坦顿
36809537,杜塞,6.2,douban://douban.com/movie/36809537,2025,意大利,剧情,皮耶特罗·马切罗
36809537,杜塞,6.2,douban://douban.com/movie/36809537,2025,意大利,传记,皮耶特罗·马切罗
36809537,杜塞,6.2,douban://douban.com/movie/36809537,2025,意大利,历史,皮耶特罗·马切罗
37387189,披萨电影,6.4,douban://douban.com/movie/37387189,2026,美国,喜剧,尼克·科切 布莱恩·麦克哈尼
36889911,炸药屋,6.4,douban://douban.com/movie/36889911,2025,美国,剧情,凯瑟琳·毕格罗
36889911,炸药屋,6.4,douban://douban.com/movie/36889911,2025,美国,惊悚,凯瑟琳·毕格罗
35614162,旁观者,6.3,douban://douban.com/movie/35614162,2025,中国大陆,剧情,松太加
36367175,好运,6.2,douban://douban.com/movie/36367175,2025,美国,喜剧,阿兹·安萨里
36367175,好运,6.2,douban://douban.com/movie/36367175,2025,美国,动作,阿兹·安萨里
36367175,好运,6.2,douban://douban.com/movie/36367175,2025,美国,爱情,阿兹·安萨里
36367175,好运,6.2,douban://douban.com/movie/36367175,2025,美国,奇幻,阿兹·安萨里
37154895,楼上的人们,6.3,douban://douban.com/movie/37154895,2025,韩国,剧情,河正宇
37154895,楼上的人们,6.3,douban://douban.com/movie/37154895,2025,韩国,爱情,河正宇
37018194,咒术回战 怀玉·玉折 总集篇,8.3,douban://douban.com/movie/37018194,2025,日本,剧情,御所园翔太
37018194,咒术回战 怀玉·玉折 总集篇,8.3,douban://douban.com/movie/37018194,2025,日本,动作,御所园翔太
37018194,咒术回战 怀玉·玉折 总集篇,8.3,douban://douban.com/movie/37018194,2025,日本,动画,御所园翔太
37018194,咒术回战 怀玉·玉折 总集篇,8.3,douban://douban.com/movie/37018194,2025,日本,奇幻,御所园翔太
36782374,轻于鸿毛,6.2,douban://douban.com/movie/36782374,2025,中国大陆,剧情,周铨
36978167,脸庞,6.5,douban://douban.com/movie/36978167,2025,韩国,悬疑,延尚昊
36978167,脸庞,6.5,douban://douban.com/movie/36978167,2025,韩国,惊悚,延尚昊
30419032,水之年代,6.2,douban://douban.com/movie/30419032,2025,美国 法国 拉脱维亚,剧情,克里斯汀·斯图尔特
30419032,水之年代,6.2,douban://douban.com/movie/30419032,2025,美国 法国 拉脱维亚,爱情,克里斯汀·斯图尔特
30419032,水之年代,6.2,douban://douban.com/movie/30419032,2025,美国 法国 拉脱维亚,传记,克里斯汀·斯图尔特
37335303,角头：斗阵欸,6.2,douban://douban.com/movie/37335303,2025,中国台湾,剧情,姜瑞智 姚宏易
37335303,角头：斗阵欸,6.2,douban://douban.com/movie/37335303,2025,中国台湾,动作,姜瑞智 姚宏易
37335303,角头：斗阵欸,6.2,douban://douban.com/movie/37335303,2025,中国台湾,犯罪,姜瑞智 姚宏易
36936356,我的僵尸女儿,6.6,douban://douban.com/movie/36936356,2025,韩国,喜剧,毕感成
36936356,我的僵尸女儿,6.6,douban://douban.com/movie/36936356,2025,韩国,科幻,毕感成
36936356,我的僵尸女儿,6.6,douban://douban.com/movie/36936356,2025,韩国,惊悚,毕感成
36787731,万物生灵：2025圣诞特别集,8.9,douban://douban.com/movie/36787731,2025,英国,剧情,尼古拉斯·瑞夫 蕾切尔·申顿
36886334,克里斯蒂,6.6,douban://douban.com/movie/36886334,2025,美国,剧情,大卫·米奇欧德
36886334,克里斯蒂,6.6,douban://douban.com/movie/36886334,2025,美国,传记,大卫·米奇欧德
36886334,克里斯蒂,6.6,douban://douban.com/movie/36886334,2025,美国,运动,大卫·米奇欧德
37345019,十一,7.4,douban://douban.com/movie/37345019,2025,印度,爱情,Lokkesh Ajls
30345743,星际宝贝史迪奇,7.2,douban://douban.com/movie/30345743,2025,美国,喜剧,迪恩·弗雷斯彻-坎普
30345743,星际宝贝史迪奇,7.2,douban://douban.com/movie/30345743,2025,美国,动作,迪恩·弗雷斯彻-坎普
30345743,星际宝贝史迪奇,7.2,douban://douban.com/movie/30345743,2025,美国,科幻,迪恩·弗雷斯彻-坎普
30345743,星际宝贝史迪奇,7.2,douban://douban.com/movie/30345743,2025,美国,奇幻,迪恩·弗雷斯彻-坎普
30345743,星际宝贝史迪奇,7.2,douban://douban.com/movie/30345743,2025,美国,冒险,迪恩·弗雷斯彻-坎普
35641244,时光留声,6.2,douban://douban.com/movie/35641244,2025,美国 英国 瑞典,剧情,奥利弗·赫曼纽斯
35641244,时光留声,6.2,douban://douban.com/movie/35641244,2025,美国 英国 瑞典,爱情,奥利弗·赫曼纽斯
35641244,时光留声,6.2,douban://douban.com/movie/35641244,2025,美国 英国 瑞典,同性,奥利弗·赫曼纽斯
35641244,时光留声,6.2,douban://douban.com/movie/35641244,2025,美国 英国 瑞典,历史,奥利弗·赫曼纽斯
35295232,绮梦之旅,5.7,douban://douban.com/movie/35295232,2025,美国 爱尔兰,剧情,郭共达
35295232,绮梦之旅,5.7,douban://douban.com/movie/35295232,2025,美国 爱尔兰,爱情,郭共达
35295232,绮梦之旅,5.7,douban://douban.com/movie/35295232,2025,美国 爱尔兰,奇幻,郭共达
35295232,绮梦之旅,5.7,douban://douban.com/movie/35295232,2025,美国 爱尔兰,冒险,郭共达
36883109,宝岛,6.2,douban://douban.com/movie/36883109,2025,日本,剧情,大友启史
36883109,宝岛,6.2,douban://douban.com/movie/36883109,2025,日本,历史,大友启史
36850049,永生战士2,6.6,douban://douban.com/movie/36850049,2025,芬兰 英国,动作,贾马里·赫兰德
36850049,永生战士2,6.6,douban://douban.com/movie/36850049,2025,芬兰 英国,战争,贾马里·赫兰德
36948664,卷卷初恋,7.0,douban://douban.com/movie/36948664,2025,韩国,剧情,南宫善
36948664,卷卷初恋,7.0,douban://douban.com/movie/36948664,2025,韩国,喜剧,南宫善
36948664,卷卷初恋,7.0,douban://douban.com/movie/36948664,2025,韩国,爱情,南宫善
36828836,合唱团,6.7,douban://douban.com/movie/36828836,2025,英国,剧情,尼古拉斯·希特纳
36828836,合唱团,6.7,douban://douban.com/movie/36828836,2025,英国,爱情,尼古拉斯·希特纳
36828836,合唱团,6.7,douban://douban.com/movie/36828836,2025,英国,音乐,尼古拉斯·希特纳
36828836,合唱团,6.7,douban://douban.com/movie/36828836,2025,英国,历史,尼古拉斯·希特纳
36707357,亲爱的，别！,5.2,douban://douban.com/movie/36707357,2025,美国 英国,喜剧,伊桑·科恩
